model,gauge,source,clip_id,sequence,first_rgb,absrel,failed,catastrophic,neg_frac,top5_within_source
da2_common,median,tum,tum:36,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846236.911899.png,0.7596606016159058,True,False,0.00019118741329293698,False
da2_common,median,tum,tum:37,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846237.175838.png,0.42518749833106995,True,False,6.75344344926998e-05,False
da2_common,median,tum,tum:38,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846237.443790.png,1.8040801286697388,True,True,0.000528148899320513,False
da2_common,median,tum,tum:39,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846237.711902.png,1.100846290588379,True,True,0.0002899895771406591,False
da2_common,median,tum,tum:40,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846238.010069.png,0.1919027417898178,True,False,8.4739303929382e-06,False
da2_common,median,tum,tum:41,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846238.278227.png,0.2063736766576767,True,False,1.7036403733072802e-05,False
da2_common,median,tum,tum:42,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846238.587827.png,0.3782815635204315,True,False,7.739849388599396e-05,False
da2_common,median,tum,tum:43,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846238.881927.png,1.6621352434158325,True,True,0.0005161613808013499,False
da2_common,median,tum,tum:44,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846239.181897.png,0.476329505443573,True,False,9.827213943935931e-05,False
da2_common,median,tum,tum:46,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846239.717923.png,0.2914433777332306,True,False,2.8111999199609272e-05,False
da2_common,median,tum,tum:47,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846240.022055.png,0.37691551446914673,True,False,4.935116885462776e-05,False
da2_common,median,tum,tum:48,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846240.322206.png,0.5376800298690796,True,False,7.009710679994896e-05,False
da2_common,median,tum,tum:49,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846240.626172.png,0.90193110704422,True,False,0.0004013216821476817,False
da2_common,median,tum,tum:50,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846240.894038.png,1.2833952903747559,True,True,0.00041487757698632777,False
da2_common,median,tum,tum:51,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846241.167863.png,0.7934826612472534,True,False,0.00010367306094849482,False
da2_common,median,tum,tum:52,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846241.462018.png,0.7607026696205139,True,False,1.5963305486366153e-05,False
da2_common,median,tum,tum:53,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846241.729805.png,2.309293508529663,True,True,0.0003504313644953072,False
da2_common,median,tum,tum:54,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846241.998017.png,0.7148618102073669,True,False,8.831167360767722e-05,False
da2_common,median,tum,tum:56,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846242.534063.png,0.3899243474006653,True,False,2.12238901440287e-05,False
da2_common,median,tum,tum:58,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846243.106059.png,0.2129969447851181,True,False,1.1940298463741783e-05,False
da2_common,median,tum,tum:60,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846243.642015.png,0.21074828505516052,True,False,2.9356074264796916e-06,False
da2_common,median,tum,tum:61,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846243.910022.png,0.2700900137424469,True,False,5.921048796153627e-06,False
da2_common,median,tum,tum:62,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846244.215953.png,0.24251770973205566,True,False,2.9515242658817442e-06,False
da2_common,median,tum,tum:63,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846244.483871.png,0.2804003059864044,True,False,2.354042044316884e-05,False
da2_common,median,tum,tum:64,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846244.751827.png,0.6432158350944519,True,False,0.00018945785996038467,False
da2_common,median,tum,tum:65,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846245.020060.png,0.6357889175415039,True,False,0.0002550710050854832,False
da2_common,median,tum,tum:66,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846245.287962.png,0.5778263211250305,True,False,0.00013452512212097645,False
da2_common,median,tum,tum:67,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846245.555797.png,2.3282182216644287,True,True,0.001215124735608697,True
da2_common,median,tum,tum:68,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846245.824142.png,1.0068501234054565,True,True,0.00027983481413684785,False
da2_common,median,tum,tum:69,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846246.121806.png,0.41704314947128296,True,False,4.455586531548761e-05,False
da2_common,median,tum,tum:70,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846246.421855.png,0.2894462049007416,True,False,1.161484033218585e-05,False
da2_common,median,tum,tum:71,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846246.689939.png,0.26348447799682617,True,False,2.8615249902941287e-06,False
da2_common,median,tum,tum:72,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846246.958090.png,0.6071187853813171,True,False,4.0068000089377165e-05,False
da2_common,median,tum,tum:73,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846247.225977.png,0.6607393622398376,True,False,6.358472455758601e-05,False
da2_common,median,tum,tum:74,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846247.530027.png,0.39828017354011536,True,False,2.4592607587692328e-05,False
da2_common,median,tum,tum:75,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846247.798768.png,0.7303329706192017,True,False,0.0001257985131815076,False
da2_common,median,tum,tum:76,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846248.065891.png,0.41688215732574463,True,False,1.871029962785542e-05,False
da2_common,median,tum,tum:78,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846248.602003.png,0.5335435271263123,True,False,6.579606997547671e-05,False
da2_common,median,tum,tum:79,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846248.901932.png,0.635800838470459,True,False,0.0002328132832190022,False
da2_common,median,tum,tum:80,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846249.169904.png,0.5577753186225891,True,False,1.5967605577316135e-05,False
da2_common,median,tum,tum:82,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846249.742012.png,0.48142245411872864,True,False,5.492996206157841e-05,False
da2_common,median,tum,tum:83,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846250.010384.png,0.6045756340026855,True,False,0.00011229271331103519,False
da2_common,median,tum,tum:84,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846250.277878.png,0.5281633138656616,True,False,9.460478031542152e-05,False
da2_common,median,tum,tum:85,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846250.546119.png,0.3361970782279968,True,False,2.121790748788044e-05,False
da2_common,median,tum,tum:86,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846250.814024.png,0.6737850904464722,True,False,0.0001463468506699428,False
da2_common,median,tum,tum:87,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846251.081959.png,1.297037959098816,True,True,0.000368705514119938,False
da2_common,median,bonn,bonn:4,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339893.30735.png,0.6040844917297363,True,False,4.015123704448342e-05,False
da2_common,median,bonn,bonn:5,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339893.57482.png,1.267282485961914,True,True,0.00029455404728651047,True
da2_common,median,bonn,bonn:6,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339893.84292.png,2.8219282627105713,True,True,0.0027200723998248577,True
da2_common,median,bonn,bonn:7,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339894.11093.png,0.580282986164093,True,False,7.981328235473484e-05,False
da2_common,median,bonn,bonn:8,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339894.37896.png,0.3178976774215698,True,False,4.281518613424851e-06,False
da2_common,median,bonn,bonn:9,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339894.64670.png,0.38033002614974976,True,False,1.4913353879819624e-05,False
da2_common,median,bonn,bonn:18,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339897.06005.png,0.5857826471328735,True,False,1.1073362657043617e-05,False
da2_common,median,bonn,bonn:19,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339897.32882.png,0.5154502391815186,True,False,2.230032259831205e-05,False
da2_common,median,bonn,bonn:33,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339901.08146.png,0.8170218467712402,True,False,9.608140680938959e-05,False
da2_common,median,bonn,bonn:34,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339901.34989.png,0.29046425223350525,True,False,2.1927469333604677e-06,False
da2_common,median,bonn,bonn:38,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339902.42229.png,0.3557148873806,True,False,4.2859410314122215e-06,False
da2_common,median,bonn,bonn:39,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339902.69040.png,0.3635810613632202,True,False,1.0720479622250423e-05,False
da2_common,median,bonn,bonn:40,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339902.95860.png,0.39785486459732056,True,False,2.141891854989808e-05,False
da2_common,median,bonn,bonn:41,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339903.22665.png,0.2705315351486206,True,False,6.308709998847917e-06,False
da2_common,median,bonn,bonn:42,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339903.49465.png,0.4128227233886719,True,False,5.719321052310988e-05,False
da2_common,median,bonn,bonn:43,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339903.76295.png,0.4251813590526581,True,False,4.450586402526824e-06,False
da2_common,median,bonn,bonn:44,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339904.03160.png,0.41581669449806213,True,False,8.828482350509148e-06,False
da2_common,median,bonn,bonn:45,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339904.29922.png,0.5300445556640625,True,False,4.322221684560645e-06,False
da2_common,median,bonn,bonn:67,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339910.19766.png,0.35256823897361755,True,False,6.6274178607272916e-06,False
da2_common,median,bonn,bonn:68,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339910.46582.png,0.3652709424495697,True,False,2.1524170733755454e-05,False
da2_common,median,bonn,bonn:80,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339913.68350.png,0.3784431517124176,True,False,2.086458607664099e-06,False
da2_common,median,bonn,bonn:193,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340553.21092.png,1.099825382232666,True,True,0.0005850630695931613,False
da2_common,median,bonn,bonn:194,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340553.47914.png,4.654902458190918,True,True,0.003407885553315282,True
da2_common,median,bonn,bonn:195,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340553.74730.png,0.2878994345664978,True,False,0.00016039946058299392,False
da2_common,median,bonn,bonn:209,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340557.50175.png,7.447296142578125,True,True,0.005423299968242645,True
da2_common,median,bonn,bonn:210,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340557.76917.png,1.146776556968689,True,True,0.0003922922187484801,False
da2_common,median,bonn,bonn:211,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340558.03723.png,0.8658605217933655,True,False,3.1609059078618884e-05,False
da2_common,median,bonn,bonn:225,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340561.79042.png,0.7015367746353149,True,False,2.1769180875708116e-06,False
da2_common,median,bonn,bonn:226,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340562.05872.png,0.6845619082450867,True,False,4.339533916208893e-06,False
da2_common,median,bonn,bonn:227,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340562.32692.png,0.81351637840271,True,False,1.0937878869299311e-05,False
da2_common,median,bonn,bonn:230,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340563.13171.png,1.0056525468826294,False,True,0.0,False
da2_common,median,bonn,bonn:231,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340563.39970.png,1.0860052108764648,True,True,4.318339506426128e-06,False
da2_common,median,bonn,bonn:232,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340563.66759.png,0.9526218771934509,True,False,2.117150415870128e-06,False
da2_common,median,bonn,bonn:299,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340581.69845.png,0.30048659443855286,True,False,6.433419912355021e-06,False
da2_common,median,bonn,bonn:300,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340581.96643.png,0.8068230152130127,True,False,0.00037014466943219304,False
da2_common,median,bonn,bonn:301,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340582.23444.png,1.8313355445861816,True,True,0.001170717878267169,True
da2_common,median,bonn,bonn:302,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340582.50300.png,0.09869681298732758,True,False,1.1969131264777388e-05,False
da2_common,median,bonn,bonn:312,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340585.18408.png,0.9439650774002075,True,False,0.0002604649343993515,False
da2_common,median,bonn,bonn:355,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340596.81323.png,0.7194284200668335,True,False,2.1765249584859703e-06,False
da2_common,scaleshift,tum,tum:23,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846233.286015.png,1.1469444036483765,True,True,0.0005827650311402977,True
da2_common,scaleshift,tum,tum:33,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846236.101989.png,0.7329182624816895,True,False,0.0036285067908465862,True
da2_common,scaleshift,tum,tum:34,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846236.369949.png,0.29117336869239807,True,False,0.00020960798428859562,False
da2_common,scaleshift,tum,tum:42,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846238.587827.png,0.1545223891735077,True,False,4.01325523853302e-05,False
da2_common,scaleshift,tum,tum:44,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846239.181897.png,0.14468441903591156,True,False,3.1793926609680057e-05,False
da2_common,scaleshift,tum,tum:47,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846240.022055.png,1.6035195589065552,True,True,0.005804245825856924,True
da2_common,scaleshift,tum,tum:48,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846240.322206.png,1.271840214729309,True,True,0.0038796053268015385,True
da2_common,scaleshift,tum,tum:53,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846241.729805.png,0.3196464776992798,False,False,0.0,True
da2_common,scaleshift,bonn,bonn:33,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339901.08146.png,0.22065310180187225,False,False,0.0,True
da2_common,scaleshift,bonn,bonn:93,rgbd_bonn_crowd2,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_crowd2/rgb/1548339917.16817.png,0.2258615642786026,False,False,0.0,True
da2_common,scaleshift,bonn,bonn:197,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340554.28392.png,0.28265145421028137,False,False,0.0,True
da2_common,scaleshift,bonn,bonn:206,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340556.69553.png,0.2796855866909027,False,False,0.0,True
da2_common,scaleshift,bonn,bonn:306,rgbd_bonn_static_close_far,/home/hyunsu/dataset_ssd/bonn/rgbd_bonn_dataset/rgbd_bonn_static_close_far/rgb/1548340583.57565.png,0.21818839013576508,False,False,0.0,True
da2_official,median,tum,tum:0,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846226.817920.png,1.117859125137329,True,True,0.0003208528505638242,False
da2_official,median,tum,tum:1,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846227.085982.png,0.8665466904640198,True,False,0.00022566676489077508,False
da2_official,median,tum,tum:2,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846227.353969.png,0.307265043258667,True,False,4.739246651297435e-05,False
da2_official,median,tum,tum:3,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846227.622081.png,0.2647687494754791,True,False,4.361753963166848e-05,False
da2_official,median,tum,tum:6,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846228.426073.png,0.1610444039106369,True,False,2.349022452108329e-06,False
da2_official,median,tum,tum:7,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846228.726069.png,0.37521159648895264,True,False,7.039807678665966e-05,False
da2_official,median,tum,tum:8,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846228.994040.png,0.7756227850914001,True,False,0.00019576573686208576,False
da2_official,median,tum,tum:9,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846229.261994.png,0.9347674250602722,True,False,0.00023016160412225872,False
da2_official,median,tum,tum:10,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846229.566064.png,0.6607357263565063,True,False,0.00011430211452534422,False
da2_official,median,tum,tum:11,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846229.865928.png,1.2045754194259644,True,True,0.0002963150036521256,False
da2_official,median,tum,tum:12,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846230.172747.png,1.2877533435821533,True,True,0.00029739917954429984,False
da2_official,median,tum,tum:13,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846230.501933.png,0.37221774458885193,True,False,5.108967161504552e-05,False
da2_official,median,tum,tum:14,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846230.769960.png,3.100928544998169,True,True,0.001068786485120654,True
da2_official,median,tum,tum:15,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846231.037936.png,1.992356300354004,True,True,0.0008377555059269071,True
da2_official,median,tum,tum:16,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846231.305846.png,0.2609294652938843,True,False,4.7838457248872146e-05,False
da2_official,median,tum,tum:17,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846231.615993.png,0.6747600436210632,True,False,0.0002513744111638516,False
da2_official,median,tum,tum:18,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846231.909867.png,1.3376072645187378,True,True,0.0004058896447531879,False
da2_official,median,tum,tum:19,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846232.178314.png,1.833803653717041,True,True,0.00044599807006306946,True
da2_official,median,tum,tum:20,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846232.451780.png,1.6199363470077515,True,True,0.0003287570725660771,True
da2_official,median,tum,tum:21,rgbd_dataset_freiburg3_walking_static,/home/hyunsu/dataset_ssd/tum_static/rgbd_dataset_freiburg3_walking_static/rgb/1341846232.719804.png,1.8394304513931274,True,True,0.00036169018130749464,True
